CustomerKey,CustomerName,Segment,Industry,RegionKey,RegionName,Country,City,CustomerSince,Status
293,Customer 0293,Small Business,Hospitality,2,UAE South,UAE,Abu Dhabi,2022-06-19,Active
294,Customer 0294,Consumer,Government,10,India South,India,Bengaluru,2023-07-20,Active
295,Customer 0295,Consumer,Healthcare,7,Bahrain,Bahrain,Manama,2024-08-21,Dormant
296,Customer 0296,Enterprise,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2017-09-22,Active
297,Customer 0297,Small Business,Technology,4,Saudi West,Saudi Arabia,Jeddah,2018-10-23,Active
298,Customer 0298,Mid-Market,Retail,5,Qatar,Qatar,Doha,2019-11-24,Dormant
299,Customer 0299,Small Business,Government,10,India South,India,Bengaluru,2020-12-25,Active
300,Customer 0300,Mid-Market,Financial Services,1,UAE North,UAE,Dubai,2021-01-01,Active
301,Customer 0301,Consumer,Government,5,Qatar,Qatar,Doha,2022-02-02,Active
302,Customer 0302,Enterprise,Healthcare,2,UAE South,UAE,Abu Dhabi,2023-03-03,Active
303,Customer 0303,Small Business,Hospitality,2,UAE South,UAE,Abu Dhabi,2024-04-04,Active
304,Customer 0304,Small Business,Technology,7,Bahrain,Bahrain,Manama,2017-05-05,Active
305,Customer 0305,Small Business,Construction,9,India West,India,Mumbai,2018-06-06,Dormant
306,Customer 0306,Mid-Market,Retail,6,Kuwait,Kuwait,Kuwait City,2019-07-07,Active
307,Customer 0307,Small Business,Education,8,Oman,Oman,Muscat,2020-08-08,Active
308,Customer 0308,Enterprise,Hospitality,10,India South,India,Bengaluru,2021-09-09,Active
309,Customer 0309,Consumer,Financial Services,6,Kuwait,Kuwait,Kuwait City,2022-10-10,Active
310,Customer 0310,Enterprise,Financial Services,9,India West,India,Mumbai,2023-11-11,Dormant
311,Customer 0311,Small Business,Government,9,India West,India,Mumbai,2024-12-12,Active
312,Customer 0312,Mid-Market,Financial Services,8,Oman,Oman,Muscat,2017-01-13,Active
313,Customer 0313,Small Business,Healthcare,9,India West,India,Mumbai,2018-02-14,Active
314,Customer 0314,Mid-Market,Healthcare,8,Oman,Oman,Muscat,2019-03-15,Active
315,Customer 0315,Mid-Market,Financial Services,4,Saudi West,Saudi Arabia,Jeddah,2020-04-16,Active
316,Customer 0316,Mid-Market,Healthcare,7,Bahrain,Bahrain,Manama,2021-05-17,Active
317,Customer 0317,Consumer,Hospitality,6,Kuwait,Kuwait,Kuwait City,2022-06-18,Active
318,Customer 0318,Small Business,Construction,7,Bahrain,Bahrain,Manama,2023-07-19,Active
319,Customer 0319,Small Business,Retail,9,India West,India,Mumbai,2024-08-20,Dormant
320,Customer 0320,Small Business,Healthcare,2,UAE South,UAE,Abu Dhabi,2017-09-21,Active
321,Customer 0321,Small Business,Hospitality,2,UAE South,UAE,Abu Dhabi,2018-10-22,Active
322,Customer 0322,Consumer,Financial Services,9,India West,India,Mumbai,2019-11-23,Active
323,Customer 0323,Small Business,Government,7,Bahrain,Bahrain,Manama,2020-12-24,Active
324,Customer 0324,Mid-Market,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2021-01-25,Dormant
325,Customer 0325,Small Business,Construction,1,UAE North,UAE,Dubai,2022-02-01,Active
326,Customer 0326,Consumer,Technology,1,UAE North,UAE,Dubai,2023-03-02,Active
327,Customer 0327,Mid-Market,Technology,1,UAE North,UAE,Dubai,2024-04-03,Active
328,Customer 0328,Consumer,Hospitality,5,Qatar,Qatar,Doha,2017-05-04,Active
329,Customer 0329,Mid-Market,Government,3,Saudi Central,Saudi Arabia,Riyadh,2018-06-05,Active
330,Customer 0330,Consumer,Hospitality,5,Qatar,Qatar,Doha,2019-07-06,Active
331,Customer 0331,Mid-Market,Financial Services,8,Oman,Oman,Muscat,2020-08-07,Dormant
332,Customer 0332,Consumer,Retail,9,India West,India,Mumbai,2021-09-08,Active
333,Customer 0333,Mid-Market,Financial Services,2,UAE South,UAE,Abu Dhabi,2022-10-09,Active
334,Customer 0334,Consumer,Retail,9,India West,India,Mumbai,2023-11-10,Active
335,Customer 0335,Consumer,Education,4,Saudi West,Saudi Arabia,Jeddah,2024-12-11,Active
336,Customer 0336,Enterprise,Retail,4,Saudi West,Saudi Arabia,Jeddah,2017-01-12,Active
337,Customer 0337,Mid-Market,Government,4,Saudi West,Saudi Arabia,Jeddah,2018-02-13,Dormant
338,Customer 0338,Small Business,Education,2,UAE South,UAE,Abu Dhabi,2019-03-14,Active
339,Customer 0339,Small Business,Healthcare,8,Oman,Oman,Muscat,2020-04-15,Dormant
340,Customer 0340,Small Business,Construction,10,India South,India,Bengaluru,2021-05-16,Active
341,Customer 0341,Consumer,Hospitality,5,Qatar,Qatar,Doha,2022-06-17,Active
342,Customer 0342,Small Business,Healthcare,1,UAE North,UAE,Dubai,2023-07-18,Active
343,Customer 0343,Small Business,Education,4,Saudi West,Saudi Arabia,Jeddah,2024-08-19,Active
344,Customer 0344,Small Business,Retail,7,Bahrain,Bahrain,Manama,2017-09-20,Dormant
345,Customer 0345,Small Business,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2018-10-21,Active
346,Customer 0346,Small Business,Technology,5,Qatar,Qatar,Doha,2019-11-22,Active
347,Customer 0347,Consumer,Construction,7,Bahrain,Bahrain,Manama,2020-12-23,Dormant
348,Customer 0348,Mid-Market,Technology,5,Qatar,Qatar,Doha,2021-01-24,Dormant
349,Customer 0349,Enterprise,Construction,10,India South,India,Bengaluru,2022-02-25,Active
350,Customer 0350,Small Business,Government,5,Qatar,Qatar,Doha,2023-03-01,Active
351,Customer 0351,Consumer,Construction,6,Kuwait,Kuwait,Kuwait City,2024-04-02,Active
352,Customer 0352,Small Business,Technology,5,Qatar,Qatar,Doha,2017-05-03,Active
353,Customer 0353,Small Business,Education,3,Saudi Central,Saudi Arabia,Riyadh,2018-06-04,Active
354,Customer 0354,Small Business,Construction,10,India South,India,Bengaluru,2019-07-05,Active
355,Customer 0355,Small Business,Technology,1,UAE North,UAE,Dubai,2020-08-06,Active
356,Customer 0356,Small Business,Retail,7,Bahrain,Bahrain,Manama,2021-09-07,Active
357,Customer 0357,Consumer,Education,6,Kuwait,Kuwait,Kuwait City,2022-10-08,Dormant
358,Customer 0358,Small Business,Healthcare,6,Kuwait,Kuwait,Kuwait City,2023-11-09,Active
359,Customer 0359,Enterprise,Healthcare,5,Qatar,Qatar,Doha,2024-12-10,Active
360,Customer 0360,Consumer,Healthcare,9,India West,India,Mumbai,2017-01-11,Active
361,Customer 0361,Mid-Market,Education,2,UAE South,UAE,Abu Dhabi,2018-02-12,Active
362,Customer 0362,Consumer,Construction,7,Bahrain,Bahrain,Manama,2019-03-13,Active
363,Customer 0363,Small Business,Government,5,Qatar,Qatar,Doha,2020-04-14,Active
364,Customer 0364,Enterprise,Hospitality,8,Oman,Oman,Muscat,2021-05-15,Dormant
365,Customer 0365,Small Business,Financial Services,4,Saudi West,Saudi Arabia,Jeddah,2022-06-16,Active
366,Customer 0366,Enterprise,Healthcare,7,Bahrain,Bahrain,Manama,2023-07-17,Active
367,Customer 0367,Mid-Market,Government,4,Saudi West,Saudi Arabia,Jeddah,2024-08-18,Active
368,Customer 0368,Consumer,Healthcare,6,Kuwait,Kuwait,Kuwait City,2017-09-19,Active
369,Customer 0369,Mid-Market,Healthcare,8,Oman,Oman,Muscat,2018-10-20,Active
370,Customer 0370,Enterprise,Technology,1,UAE North,UAE,Dubai,2019-11-21,Active
371,Customer 0371,Small Business,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2020-12-22,Dormant
372,Customer 0372,Mid-Market,Financial Services,2,UAE South,UAE,Abu Dhabi,2021-01-23,Dormant
373,Customer 0373,Small Business,Government,7,Bahrain,Bahrain,Manama,2022-02-24,Dormant
374,Customer 0374,Enterprise,Education,1,UAE North,UAE,Dubai,2023-03-25,Active
375,Customer 0375,Consumer,Education,1,UAE North,UAE,Dubai,2024-04-01,Active
376,Customer 0376,Small Business,Education,1,UAE North,UAE,Dubai,2017-05-02,Active
377,Customer 0377,Mid-Market,Hospitality,6,Kuwait,Kuwait,Kuwait City,2018-06-03,Dormant
378,Customer 0378,Small Business,Healthcare,9,India West,India,Mumbai,2019-07-04,Active
379,Customer 0379,Mid-Market,Technology,1,UAE North,UAE,Dubai,2020-08-05,Dormant
380,Customer 0380,Small Business,Construction,9,India West,India,Mumbai,2021-09-06,Dormant
381,Customer 0381,Mid-Market,Government,3,Saudi Central,Saudi Arabia,Riyadh,2022-10-07,Active
382,Customer 0382,Mid-Market,Financial Services,4,Saudi West,Saudi Arabia,Jeddah,2023-11-08,Active
383,Customer 0383,Mid-Market,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2024-12-09,Active
384,Customer 0384,Small Business,Healthcare,1,UAE North,UAE,Dubai,2017-01-10,Active
385,Customer 0385,Consumer,Retail,6,Kuwait,Kuwait,Kuwait City,2018-02-11,Dormant
386,Customer 0386,Consumer,Retail,5,Qatar,Qatar,Doha,2019-03-12,Active
387,Customer 0387,Small Business,Retail,2,UAE South,UAE,Abu Dhabi,2020-04-13,Active
388,Customer 0388,Small Business,Financial Services,2,UAE South,UAE,Abu Dhabi,2021-05-14,Active
389,Customer 0389,Mid-Market,Healthcare,9,India West,India,Mumbai,2022-06-15,Active
390,Customer 0390,Mid-Market,Hospitality,1,UAE North,UAE,Dubai,2023-07-16,Active
391,Customer 0391,Small Business,Healthcare,10,India South,India,Bengaluru,2024-08-17,Dormant
392,Customer 0392,Small Business,Hospitality,2,UAE South,UAE,Abu Dhabi,2017-09-18,Active
393,Customer 0393,Consumer,Government,2,UAE South,UAE,Abu Dhabi,2018-10-19,Active
394,Customer 0394,Mid-Market,Technology,10,India South,India,Bengaluru,2019-11-20,Active
395,Customer 0395,Consumer,Technology,6,Kuwait,Kuwait,Kuwait City,2020-12-21,Active
396,Customer 0396,Small Business,Education,1,UAE North,UAE,Dubai,2021-01-22,Dormant
397,Customer 0397,Mid-Market,Retail,6,Kuwait,Kuwait,Kuwait City,2022-02-23,Active
398,Customer 0398,Consumer,Government,2,UAE South,UAE,Abu Dhabi,2023-03-24,Active
399,Customer 0399,Consumer,Hospitality,2,UAE South,UAE,Abu Dhabi,2024-04-25,Active
400,Customer 0400,Small Business,Government,5,Qatar,Qatar,Doha,2017-05-01,Active
401,Customer 0401,Small Business,Hospitality,5,Qatar,Qatar,Doha,2018-06-02,Active
402,Customer 0402,Consumer,Construction,1,UAE North,UAE,Dubai,2019-07-03,Active
403,Customer 0403,Consumer,Hospitality,7,Bahrain,Bahrain,Manama,2020-08-04,Active
404,Customer 0404,Consumer,Healthcare,1,UAE North,UAE,Dubai,2021-09-05,Active
405,Customer 0405,Consumer,Technology,6,Kuwait,Kuwait,Kuwait City,2022-10-06,Active
406,Customer 0406,Consumer,Healthcare,6,Kuwait,Kuwait,Kuwait City,2023-11-07,Active
407,Customer 0407,Small Business,Government,7,Bahrain,Bahrain,Manama,2024-12-08,Active
408,Customer 0408,Small Business,Government,7,Bahrain,Bahrain,Manama,2017-01-09,Dormant
409,Customer 0409,Enterprise,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-10,Active
410,Customer 0410,Small Business,Government,2,UAE South,UAE,Abu Dhabi,2019-03-11,Dormant
411,Customer 0411,Small Business,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2020-04-12,Active
412,Customer 0412,Small Business,Government,3,Saudi Central,Saudi Arabia,Riyadh,2021-05-13,Active
413,Customer 0413,Small Business,Hospitality,7,Bahrain,Bahrain,Manama,2022-06-14,Active
414,Customer 0414,Enterprise,Education,6,Kuwait,Kuwait,Kuwait City,2023-07-15,Active
415,Customer 0415,Small Business,Hospitality,9,India West,India,Mumbai,2024-08-16,Dormant
416,Customer 0416,Small Business,Financial Services,4,Saudi West,Saudi Arabia,Jeddah,2017-09-17,Active
417,Customer 0417,Consumer,Retail,9,India West,India,Mumbai,2018-10-18,Active
418,Customer 0418,Small Business,Government,3,Saudi Central,Saudi Arabia,Riyadh,2019-11-19,Dormant
419,Customer 0419,Enterprise,Government,3,Saudi Central,Saudi Arabia,Riyadh,2020-12-20,Active
420,Customer 0420,Mid-Market,Technology,4,Saudi West,Saudi Arabia,Jeddah,2021-01-21,Active
421,Customer 0421,Mid-Market,Financial Services,9,India West,India,Mumbai,2022-02-22,Dormant
422,Customer 0422,Enterprise,Government,4,Saudi West,Saudi Arabia,Jeddah,2023-03-23,Dormant
423,Customer 0423,Consumer,Government,2,UAE South,UAE,Abu Dhabi,2024-04-24,Active
424,Customer 0424,Consumer,Retail,2,UAE South,UAE,Abu Dhabi,2017-05-25,Active
425,Customer 0425,Small Business,Retail,7,Bahrain,Bahrain,Manama,2018-06-01,Active
426,Customer 0426,Consumer,Technology,10,India South,India,Bengaluru,2019-07-02,Active
427,Customer 0427,Consumer,Construction,8,Oman,Oman,Muscat,2020-08-03,Active
428,Customer 0428,Consumer,Construction,4,Saudi West,Saudi Arabia,Jeddah,2021-09-04,Dormant
429,Customer 0429,Consumer,Hospitality,6,Kuwait,Kuwait,Kuwait City,2022-10-05,Active
430,Customer 0430,Enterprise,Construction,4,Saudi West,Saudi Arabia,Jeddah,2023-11-06,Active
431,Customer 0431,Small Business,Hospitality,9,India West,India,Mumbai,2024-12-07,Active
432,Customer 0432,Small Business,Financial Services,3,Saudi Central,Saudi Arabia,Riyadh,2017-01-08,Active
433,Customer 0433,Small Business,Education,5,Qatar,Qatar,Doha,2018-02-09,Active
434,Customer 0434,Mid-Market,Education,7,Bahrain,Bahrain,Manama,2019-03-10,Active
435,Customer 0435,Consumer,Retail,2,UAE South,UAE,Abu Dhabi,2020-04-11,Active
436,Customer 0436,Small Business,Healthcare,8,Oman,Oman,Muscat,2021-05-12,Dormant
437,Customer 0437,Small Business,Retail,1,UAE North,UAE,Dubai,2022-06-13,Dormant
438,Customer 0438,Small Business,Healthcare,10,India South,India,Bengaluru,2023-07-14,Active
439,Customer 0439,Enterprise,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2024-08-15,Dormant
440,Customer 0440,Consumer,Education,7,Bahrain,Bahrain,Manama,2017-09-16,Active
441,Customer 0441,Consumer,Technology,7,Bahrain,Bahrain,Manama,2018-10-17,Dormant
442,Customer 0442,Mid-Market,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2019-11-18,Active
443,Customer 0443,Small Business,Education,9,India West,India,Mumbai,2020-12-19,Active
444,Customer 0444,Consumer,Construction,10,India South,India,Bengaluru,2021-01-20,Active
445,Customer 0445,Small Business,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2022-02-21,Active
446,Customer 0446,Small Business,Financial Services,6,Kuwait,Kuwait,Kuwait City,2023-03-22,Active
447,Customer 0447,Consumer,Hospitality,7,Bahrain,Bahrain,Manama,2024-04-23,Active
448,Customer 0448,Mid-Market,Retail,7,Bahrain,Bahrain,Manama,2017-05-24,Active
449,Customer 0449,Consumer,Healthcare,5,Qatar,Qatar,Doha,2018-06-25,Active
450,Customer 0450,Mid-Market,Retail,5,Qatar,Qatar,Doha,2019-07-01,Active
451,Customer 0451,Consumer,Retail,4,Saudi West,Saudi Arabia,Jeddah,2020-08-02,Active
452,Customer 0452,Enterprise,Education,8,Oman,Oman,Muscat,2021-09-03,Dormant
453,Customer 0453,Small Business,Technology,4,Saudi West,Saudi Arabia,Jeddah,2022-10-04,Active
454,Customer 0454,Small Business,Construction,7,Bahrain,Bahrain,Manama,2023-11-05,Active
455,Customer 0455,Consumer,Education,1,UAE North,UAE,Dubai,2024-12-06,Dormant
456,Customer 0456,Consumer,Construction,4,Saudi West,Saudi Arabia,Jeddah,2017-01-07,Active
457,Customer 0457,Mid-Market,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2018-02-08,Active
458,Customer 0458,Consumer,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2019-03-09,Dormant
459,Customer 0459,Small Business,Technology,1,UAE North,UAE,Dubai,2020-04-10,Active
460,Customer 0460,Small Business,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2021-05-11,Active
461,Customer 0461,Small Business,Healthcare,6,Kuwait,Kuwait,Kuwait City,2022-06-12,Active
462,Customer 0462,Consumer,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2023-07-13,Active
463,Customer 0463,Consumer,Construction,8,Oman,Oman,Muscat,2024-08-14,Active
464,Customer 0464,Small Business,Healthcare,6,Kuwait,Kuwait,Kuwait City,2017-09-15,Active
465,Customer 0465,Mid-Market,Financial Services,9,India West,India,Mumbai,2018-10-16,Active
466,Customer 0466,Mid-Market,Education,6,Kuwait,Kuwait,Kuwait City,2019-11-17,Active
467,Customer 0467,Mid-Market,Education,6,Kuwait,Kuwait,Kuwait City,2020-12-18,Dormant
468,Customer 0468,Consumer,Retail,9,India West,India,Mumbai,2021-01-19,Active
469,Customer 0469,Small Business,Education,6,Kuwait,Kuwait,Kuwait City,2022-02-20,Active
470,Customer 0470,Small Business,Hospitality,6,Kuwait,Kuwait,Kuwait City,2023-03-21,Dormant
471,Customer 0471,Small Business,Technology,5,Qatar,Qatar,Doha,2024-04-22,Active
472,Customer 0472,Consumer,Construction,9,India West,India,Mumbai,2017-05-23,Dormant
473,Customer 0473,Enterprise,Education,8,Oman,Oman,Muscat,2018-06-24,Active
474,Customer 0474,Enterprise,Hospitality,9,India West,India,Mumbai,2019-07-25,Active
475,Customer 0475,Small Business,Hospitality,9,India West,India,Mumbai,2020-08-01,Active
476,Customer 0476,Consumer,Financial Services,4,Saudi West,Saudi Arabia,Jeddah,2021-09-02,Active
477,Customer 0477,Small Business,Financial Services,4,Saudi West,Saudi Arabia,Jeddah,2022-10-03,Active
478,Customer 0478,Enterprise,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2023-11-04,Active
479,Customer 0479,Enterprise,Healthcare,2,UAE South,UAE,Abu Dhabi,2024-12-05,Active
480,Customer 0480,Enterprise,Education,9,India West,India,Mumbai,2017-01-06,Active
481,Customer 0481,Small Business,Financial Services,7,Bahrain,Bahrain,Manama,2018-02-07,Dormant
482,Customer 0482,Enterprise,Hospitality,6,Kuwait,Kuwait,Kuwait City,2019-03-08,Active
483,Customer 0483,Enterprise,Retail,10,India South,India,Bengaluru,2020-04-09,Active
484,Customer 0484,Consumer,Hospitality,6,Kuwait,Kuwait,Kuwait City,2021-05-10,Active
485,Customer 0485,Small Business,Technology,5,Qatar,Qatar,Doha,2022-06-11,Dormant
486,Customer 0486,Small Business,Retail,7,Bahrain,Bahrain,Manama,2023-07-12,Dormant
487,Customer 0487,Small Business,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2024-08-13,Dormant
488,Customer 0488,Mid-Market,Healthcare,9,India West,India,Mumbai,2017-09-14,Active
489,Customer 0489,Consumer,Retail,6,Kuwait,Kuwait,Kuwait City,2018-10-15,Active
490,Customer 0490,Enterprise,Financial Services,2,UAE South,UAE,Abu Dhabi,2019-11-16,Active
491,Customer 0491,Mid-Market,Construction,5,Qatar,Qatar,Doha,2020-12-17,Active
492,Customer 0492,Consumer,Healthcare,7,Bahrain,Bahrain,Manama,2021-01-18,Active
493,Customer 0493,Mid-Market,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2022-02-19,Active
494,Customer 0494,Mid-Market,Retail,2,UAE South,UAE,Abu Dhabi,2023-03-20,Dormant
495,Customer 0495,Enterprise,Hospitality,9,India West,India,Mumbai,2024-04-21,Active
496,Customer 0496,Mid-Market,Government,2,UAE South,UAE,Abu Dhabi,2017-05-22,Active
497,Customer 0497,Mid-Market,Education,6,Kuwait,Kuwait,Kuwait City,2018-06-23,Active
498,Customer 0498,Small Business,Education,5,Qatar,Qatar,Doha,2019-07-24,Active
499,Customer 0499,Small Business,Technology,8,Oman,Oman,Muscat,2020-08-25,Active
500,Customer 0500,Small Business,Construction,10,India South,India,Bengaluru,2021-09-01,Dormant
501,Customer 0501,Enterprise,Education,3,Saudi Central,Saudi Arabia,Riyadh,2022-10-02,Active
502,Customer 0502,Mid-Market,Construction,7,Bahrain,Bahrain,Manama,2023-11-03,Active
503,Customer 0503,Consumer,Government,6,Kuwait,Kuwait,Kuwait City,2024-12-04,Dormant
504,Customer 0504,Consumer,Government,6,Kuwait,Kuwait,Kuwait City,2017-01-05,Active
505,Customer 0505,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-06,Active
506,Customer 0506,Consumer,Education,3,Saudi Central,Saudi Arabia,Riyadh,2019-03-07,Active
507,Customer 0507,Consumer,Retail,2,UAE South,UAE,Abu Dhabi,2020-04-08,Active
508,Customer 0508,Small Business,Education,10,India South,India,Bengaluru,2021-05-09,Active
509,Customer 0509,Mid-Market,Government,9,India West,India,Mumbai,2022-06-10,Active
510,Customer 0510,Small Business,Technology,6,Kuwait,Kuwait,Kuwait City,2023-07-11,Active
511,Customer 0511,Small Business,Hospitality,8,Oman,Oman,Muscat,2024-08-12,Dormant
512,Customer 0512,Small Business,Education,6,Kuwait,Kuwait,Kuwait City,2017-09-13,Active
513,Customer 0513,Mid-Market,Healthcare,9,India West,India,Mumbai,2018-10-14,Active
514,Customer 0514,Consumer,Healthcare,10,India South,India,Bengaluru,2019-11-15,Dormant
515,Customer 0515,Enterprise,Government,6,Kuwait,Kuwait,Kuwait City,2020-12-16,Active
516,Customer 0516,Mid-Market,Education,2,UAE South,UAE,Abu Dhabi,2021-01-17,Active
517,Customer 0517,Small Business,Construction,4,Saudi West,Saudi Arabia,Jeddah,2022-02-18,Dormant
518,Customer 0518,Consumer,Retail,8,Oman,Oman,Muscat,2023-03-19,Active
519,Customer 0519,Enterprise,Technology,6,Kuwait,Kuwait,Kuwait City,2024-04-20,Active
520,Customer 0520,Small Business,Healthcare,10,India South,India,Bengaluru,2017-05-21,Dormant
521,Customer 0521,Mid-Market,Hospitality,7,Bahrain,Bahrain,Manama,2018-06-22,Active
