TargetKey,MonthStartDateKey,SalespersonKey,RegionKey,TargetSales,TargetProfit,TargetOrders
632,20220801,14,2,63567.57,17126.72,42
633,20220901,14,2,72584.4,20467.44,48
634,20221001,14,2,61131.62,17736.74,59
635,20221101,14,2,70372.47,15220.85,44
636,20221201,14,2,79665.23,19637.72,57
637,20230101,14,2,72150.17,19494.37,71
638,20230201,14,2,63946.74,16654.57,67
639,20230301,14,2,61970.63,17122.29,34
640,20230401,14,2,68462.05,17858.23,38
641,20230501,14,2,59857.51,13308.83,38
642,20230601,14,2,60937.53,13599.48,58
643,20230701,14,2,61409.99,16761.25,34
644,20230801,14,2,56840.06,12201.93,46
645,20230901,14,2,65112.99,18799.6,38
646,20231001,14,2,70015.36,14033.45,68
647,20231101,14,2,74494.08,19556.04,65
648,20231201,14,2,82599.75,19992.48,71
649,20240101,14,2,63667.52,13448.94,66
650,20240201,14,2,67785.5,15208.29,60
651,20240301,14,2,64831.69,17523.35,42
652,20240401,14,2,65869.28,14859.16,40
653,20240501,14,2,71406.6,16592.28,57
654,20240601,14,2,66643.7,15281.02,59
655,20240701,14,2,53526.87,14156.28,44
656,20240801,14,2,53273.52,10691.34,30
657,20240901,14,2,69399.07,17258.89,47
658,20241001,14,2,69585.28,16291.41,41
659,20241101,14,2,86725.83,21630.41,76
660,20241201,14,2,76362.79,22593.46,67
661,20250101,14,2,71661.9,19006.39,44
662,20250201,14,2,65313.32,19163.61,58
663,20250301,14,2,62057.84,15668.02,34
664,20250401,14,2,71054.87,18779.47,50
665,20250501,14,2,65188.57,15004.49,37
666,20250601,14,2,61127.04,17363.22,66
667,20250701,14,2,58939.43,17537.5,48
668,20250801,14,2,54825.5,14986.14,54
669,20250901,14,2,60205.22,14779.5,45
670,20251001,14,2,70222.18,20583.5,54
671,20251101,14,2,80745.59,20422.86,54
672,20251201,14,2,73038.49,16078.95,42
673,20220101,15,2,67681.06,19501.64,69
674,20220201,15,2,71023.65,17916.94,42
675,20220301,15,2,70747.97,20436.22,60
676,20220401,15,2,61944.99,18163.59,39
677,20220501,15,2,71177.25,16236.29,41
678,20220601,15,2,68242.96,17634.94,38
679,20220701,15,2,55617.34,12208.19,31
680,20220801,15,2,62784.72,16836.27,39
681,20220901,15,2,65870.33,14444.81,49
682,20221001,15,2,60239.4,12062.44,44
683,20221101,15,2,76324.11,16041.38,48
684,20221201,15,2,74169.97,21478.93,66
685,20230101,15,2,62735.13,16837.15,38
686,20230201,15,2,68139.73,14634.47,55
687,20230301,15,2,69364.54,19516.44,44
688,20230401,15,2,61009.97,12472.33,34
689,20230501,15,2,61259.74,15461.39,38
690,20230601,15,2,67133.76,15065.6,64
691,20230701,15,2,52153.3,13266.47,29
692,20230801,15,2,57468.24,12646.24,42
693,20230901,15,2,68024.85,15134.37,67
694,20231001,15,2,66103.93,19351.83,36
695,20231101,15,2,71110.67,18801.22,58
696,20231201,15,2,86261.79,22865.84,49
697,20240101,15,2,61898.53,14581.25,42
698,20240201,15,2,64547.92,18799.06,42
699,20240301,15,2,71460.78,21142.38,64
700,20240401,15,2,59828.6,17225.23,57
701,20240501,15,2,69823.28,20296.46,59
702,20240601,15,2,72369.13,20796.03,41
703,20240701,15,2,56830.01,14497.45,35
704,20240801,15,2,62593.85,13511.3,41
705,20240901,15,2,61062.09,12227.69,38
706,20241001,15,2,64627.15,17406.73,67
707,20241101,15,2,81462.28,19557.53,57
708,20241201,15,2,86491.52,22293.64,48
709,20250101,15,2,59222.63,17116.79,32
710,20250201,15,2,61432.31,14014.26,59
711,20250301,15,2,63594.29,16553.45,59
712,20250401,15,2,62001.46,17223.21,39
713,20250501,15,2,69546.8,15028.69,45
714,20250601,15,2,70202.53,16418.95,40
715,20250701,15,2,56237.39,11959.45,45
716,20250801,15,2,60938.03,13370.17,55
717,20250901,15,2,60361.53,12418.01,58
718,20251001,15,2,71541.99,14376.79,47
719,20251101,15,2,75264.38,22506.23,42
720,20251201,15,2,85694.36,19411.92,92
721,20220101,16,2,72396.24,17865.71,73
722,20220201,16,2,68090.12,19673.32,61
723,20220301,16,2,64804.81,18475.71,46
724,20220401,16,2,63839.96,15783.38,51
725,20220501,16,2,60758.11,14510.25,53
726,20220601,16,2,70966.52,21174.49,75
727,20220701,16,2,54994.22,11162.69,34
728,20220801,16,2,52803.54,13936.61,50
729,20220901,16,2,63086.92,15571.37,47
730,20221001,16,2,67827.38,16104.58,51
731,20221101,16,2,70878.11,18604.98,48
732,20221201,16,2,80024.47,18559.02,53
733,20230101,16,2,58865.24,12137.27,33
734,20230201,16,2,68485.41,18070.56,55
735,20230301,16,2,64921.27,15152.77,65
736,20230401,16,2,63409.1,14614.83,48
737,20230501,16,2,66959.46,16165.38,50
738,20230601,16,2,64717.96,13018.97,52
739,20230701,16,2,58462.16,17031.21,61
740,20230801,16,2,55864.84,16471.35,32
741,20230901,16,2,64742.13,13226.45,47
742,20231001,16,2,69351.32,14165.96,65
743,20231101,16,2,83086.97,24073.11,68
744,20231201,16,2,83642.77,18748.46,87
745,20240101,16,2,69543.79,14278.22,52
746,20240201,16,2,63817.54,17581.26,40
747,20240301,16,2,59578.71,12915.76,37
748,20240401,16,2,68175.56,16153.78,38
749,20240501,16,2,71090.94,16706.6,42
750,20240601,16,2,61812.24,15036.01,58
751,20240701,16,2,62933.19,13187.2,37
752,20240801,16,2,55272.72,15649.65,41
753,20240901,16,2,58783.28,11845.61,33
754,20241001,16,2,61262.72,13732.01,49
755,20241101,16,2,85018.24,22084.86,49
756,20241201,16,2,84909.45,21297.8,83
757,20250101,16,2,58925.67,16271.15,37
758,20250201,16,2,61240.26,16378.92,58
759,20250301,16,2,65827.04,16401.89,60
760,20250401,16,2,68556.3,13996.33,40
761,20250501,16,2,67985.5,14747.84,50
762,20250601,16,2,63549.0,12874.11,52
763,20250701,16,2,61249.22,16007.65,36
764,20250801,16,2,55666.7,11785.1,49
765,20250901,16,2,71236.92,16805.67,57
766,20251001,16,2,63616.27,16982.46,39
767,20251101,16,2,83000.33,23490.2,78
768,20251201,16,2,86111.02,23738.39,49
769,20220101,17,2,71597.49,18511.98,48
770,20220201,17,2,71406.42,14484.03,47
771,20220301,17,2,66403.18,17873.56,42
772,20220401,17,2,67316.9,16697.05,47
773,20220501,17,2,58998.55,12974.61,46
774,20220601,17,2,61902.27,13300.01,36
775,20220701,17,2,57792.34,13984.96,36
776,20220801,17,2,62243.86,15208.58,54
777,20220901,17,2,72539.54,17168.18,75
778,20221001,17,2,63281.06,13413.64,41
779,20221101,17,2,87347.6,23438.96,87
780,20221201,17,2,76379.74,20921.25,49
781,20230101,17,2,61881.38,16171.49,64
782,20230201,17,2,63370.7,15358.6,36
783,20230301,17,2,70009.63,19839.69,69
784,20230401,17,2,62488.67,17212.0,60
785,20230501,17,2,68997.98,17521.99,73
786,20230601,17,2,67212.85,14830.75,44
787,20230701,17,2,58883.67,14601.27,41
788,20230801,17,2,61206.11,15329.28,56
789,20230901,17,2,66518.23,14819.49,47
790,20231001,17,2,62375.43,14103.37,45
791,20231101,17,2,78909.54,19247.15,62
792,20231201,17,2,80160.38,18091.39,80
793,20240101,17,2,60027.07,17754.93,59
794,20240201,17,2,60730.53,17423.33,37
795,20240301,17,2,67409.78,18838.55,51
796,20240401,17,2,70134.54,18289.62,63
797,20240501,17,2,71103.95,14855.71,73
798,20240601,17,2,68531.75,16126.22,60
799,20240701,17,2,57771.44,17182.38,32
800,20240801,17,2,60470.81,15348.65,35
801,20240901,17,2,59220.59,16681.03,57
802,20241001,17,2,61408.39,14405.36,34
803,20241101,17,2,75782.23,16433.62,58
804,20241201,17,2,80926.37,17247.67,45
805,20250101,17,2,69785.75,17509.55,59
806,20250201,17,2,60247.19,17699.37,49
807,20250301,17,2,65318.53,17596.02,62
808,20250401,17,2,70327.42,16789.68,49
809,20250501,17,2,63113.58,14193.31,44
810,20250601,17,2,71362.24,18498.06,52
811,20250701,17,2,62438.75,14511.49,63
812,20250801,17,2,52676.6,15749.89,36
813,20250901,17,2,62524.98,18719.49,51
814,20251001,17,2,60558.62,17511.62,39
815,20251101,17,2,84266.06,22090.97,90
816,20251201,17,2,72416.64,16255.27,43
817,20220101,18,2,61211.32,14623.09,42
818,20220201,18,2,62351.68,12527.74,68
819,20220301,18,2,59661.54,13618.64,49
820,20220401,18,2,65509.93,14310.02,68
821,20220501,18,2,71747.05,19170.2,41
822,20220601,18,2,69739.42,20054.52,43
823,20220701,18,2,60241.74,14498.43,46
824,20220801,18,2,57713.17,11625.62,42
825,20220901,18,2,66268.75,15622.96,63
826,20221001,18,2,70683.26,20812.33,64
827,20221101,18,2,86272.5,19555.09,48
828,20221201,18,2,74873.25,18516.46,63
829,20230101,18,2,61418.74,12882.43,66
830,20230201,18,2,62306.42,12467.24,44
831,20230301,18,2,71128.92,17519.99,48
832,20230401,18,2,61557.72,14053.05,36
833,20230501,18,2,66437.49,15597.88,51
834,20230601,18,2,60891.86,13734.4,62
835,20230701,18,2,58240.0,11854.39,35
836,20230801,18,2,59968.34,14696.24,33
837,20230901,18,2,59872.67,17489.33,35
838,20231001,18,2,71378.34,16109.12,51
839,20231101,18,2,84457.25,21719.39,49
840,20231201,18,2,77152.7,18213.03,51
841,20240101,18,2,67797.45,16795.53,42
842,20240201,18,2,66007.21,19026.33,50
843,20240301,18,2,71887.91,19432.31,51
844,20240401,18,2,67703.28,16617.99,39
845,20240501,18,2,70234.9,20406.88,47
846,20240601,18,2,72526.46,16611.06,61
847,20240701,18,2,59701.34,12805.85,34
848,20240801,18,2,61141.98,15657.79,40
849,20240901,18,2,66486.45,15762.24,48
850,20241001,18,2,64535.24,16914.37,65
851,20241101,18,2,74882.39,17500.08,59
852,20241201,18,2,85605.03,23562.6,83
853,20250101,18,2,66965.53,19595.59,42
854,20250201,18,2,60078.95,15258.24,48
855,20250301,18,2,60092.05,13198.61,38
856,20250401,18,2,65109.21,15277.82,45
857,20250501,18,2,62621.59,16753.27,40
858,20250601,18,2,67601.66,19199.59,46
859,20250701,18,2,63748.66,14183.89,45
860,20250801,18,2,61538.19,17552.85,36
861,20250901,18,2,70308.01,20352.81,49
862,20251001,18,2,70353.28,19260.54,45
863,20251101,18,2,77717.07,16553.52,65
864,20251201,18,2,86566.78,20275.12,70
865,20220101,19,2,61776.91,16094.88,49
866,20220201,19,2,69778.42,14701.83,39
867,20220301,19,2,58896.82,17052.12,55
868,20220401,19,2,64569.56,15139.44,68
869,20220501,19,2,61737.13,14668.79,42
870,20220601,19,2,68954.53,19725.61,53
871,20220701,19,2,63651.9,16990.42,36
872,20220801,19,2,55125.41,14108.25,43
873,20220901,19,2,64721.93,17417.04,36
874,20221001,19,2,60465.94,16278.19,43
875,20221101,19,2,83033.92,18995.53,88
876,20221201,19,2,73662.31,18087.19,61
877,20230101,19,2,59667.64,15684.7,37
878,20230201,19,2,72484.86,18397.03,70
879,20230301,19,2,70325.35,19667.77,60
880,20230401,19,2,61718.86,13871.55,59
881,20230501,19,2,63948.94,15004.77,47
882,20230601,19,2,65406.72,19218.22,40
883,20230701,19,2,55836.91,11560.49,39
884,20230801,19,2,60368.73,14526.79,43
885,20230901,19,2,71881.95,18820.65,59
886,20231001,19,2,61112.75,15332.94,64
887,20231101,19,2,86898.85,18631.07,64
888,20231201,19,2,75424.86,17130.29,62
889,20240101,19,2,67735.52,18841.28,60
890,20240201,19,2,64501.85,15513.62,66
891,20240301,19,2,60006.63,17256.45,37
892,20240401,19,2,59459.92,15821.34,39
893,20240501,19,2,65562.77,13176.02,59
894,20240601,19,2,68648.08,18040.7,54
895,20240701,19,2,60579.75,15858.44,49
896,20240801,19,2,53884.58,14739.79,40
897,20240901,19,2,65668.75,14603.08,43
898,20241001,19,2,61207.02,15338.57,64
899,20241101,19,2,84708.68,24899.99,47
900,20241201,19,2,77216.47,17796.08,63
901,20250101,19,2,61587.45,18196.36,59
902,20250201,19,2,66710.37,18676.01,41
903,20250301,19,2,61215.33,13743.61,36
904,20250401,19,2,62808.76,14547.94,36
905,20250501,19,2,66711.85,18597.05,66
906,20250601,19,2,64172.6,18014.09,52
907,20250701,19,2,59775.95,14060.84,43
908,20250801,19,2,55890.77,16558.85,49
909,20250901,19,2,59821.04,13079.71,34
910,20251001,19,2,60838.81,15362.69,63
911,20251101,19,2,85800.84,21563.09,49
912,20251201,19,2,81222.24,22103.9,62
913,20220101,20,2,69469.08,20191.51,59
914,20220201,20,2,65801.47,16909.79,45
915,20220301,20,2,65042.87,17266.4,41
916,20220401,20,2,71399.35,14527.31,42
917,20220501,20,2,71725.28,15579.71,41
918,20220601,20,2,66493.7,18091.27,40
919,20220701,20,2,55617.21,13691.98,61
920,20220801,20,2,62840.07,13005.25,46
921,20220901,20,2,60456.24,16069.72,55
922,20221001,20,2,71350.66,20438.91,74
923,20221101,20,2,83628.54,22961.43,76
924,20221201,20,2,86670.4,23605.19,68
925,20230101,20,2,58778.07,17191.8,42
926,20230201,20,2,60476.95,13836.04,43
927,20230301,20,2,67996.89,18836.64,41
928,20230401,20,2,67959.27,14894.88,67
929,20230501,20,2,69158.22,14796.59,76
930,20230601,20,2,59307.46,12701.21,43
931,20230701,20,2,58117.48,16978.55,41
932,20230801,20,2,54193.31,12539.6,39
933,20230901,20,2,68016.98,15869.02,49
934,20231001,20,2,67380.12,14663.65,42
935,20231101,20,2,79873.11,17076.13,45
936,20231201,20,2,86545.65,18232.26,66
937,20240101,20,2,69464.95,18961.62,41
938,20240201,20,2,66194.51,19774.54,41
939,20240301,20,2,72604.07,14905.21,41
940,20240401,20,2,69476.23,20689.09,55
941,20240501,20,2,64669.82,19363.75,44
942,20240601,20,2,61072.38,17771.12,37
943,20240701,20,2,55250.02,15363.34,34
944,20240801,20,2,58695.76,16233.18,33
945,20240901,20,2,70146.02,14795.91,70
946,20241001,20,2,70662.9,18284.64,40
947,20241101,20,2,81283.9,23078.11,54
948,20241201,20,2,84404.57,21054.04,63
949,20250101,20,2,62459.45,16318.52,55
950,20250201,20,2,69647.25,17756.56,45
951,20250301,20,2,62072.38,17032.94,48
952,20250401,20,2,66568.05,15754.8,55
953,20250501,20,2,63931.03,17990.91,59
954,20250601,20,2,65091.58,19098.46,54
955,20250701,20,2,61930.59,18464.95,45
956,20250801,20,2,53300.8,13986.42,31
957,20250901,20,2,64590.24,17600.89,44
958,20251001,20,2,60652.91,12800.99,37
959,20251101,20,2,83557.24,20657.75,57
960,20251201,20,2,70997.99,20592.04,66
961,20220101,21,3,130669.69,38435.42,115
962,20220201,21,3,130585.14,32082.78,110
963,20220301,21,3,137981.83,27739.26,78
964,20220401,21,3,153311.15,31039.59,90
965,20220501,21,3,142142.57,30146.4,136
966,20220601,21,3,132105.95,37273.69,122
967,20220701,21,3,135011.37,30200.74,108
968,20220801,21,3,121664.33,35650.48,82
969,20220901,21,3,130943.55,38700.03,91
970,20221001,21,3,142350.96,38170.44,145
971,20221101,21,3,174945.79,44765.0,114
972,20221201,21,3,154671.53,39793.51,128
973,20230101,21,3,144180.63,36701.49,96
974,20230201,21,3,156385.58,34697.04,136
975,20230301,21,3,140461.04,30105.34,133
976,20230401,21,3,141770.3,35568.21,89
977,20230501,21,3,155190.49,37872.07,92
978,20230601,21,3,135183.84,30753.32,82
979,20230701,21,3,127314.27,33271.65,102
980,20230801,21,3,127193.08,31631.56,128
981,20230901,21,3,142197.39,31831.7,86
982,20231001,21,3,136113.23,37518.51,79
983,20231101,21,3,154467.79,40862.18,123
984,20231201,21,3,175809.45,42360.86,176
985,20240101,21,3,135440.35,35501.36,81
986,20240201,21,3,144349.42,36844.53,83
987,20240301,21,3,150571.08,31086.61,131
988,20240401,21,3,127181.1,25591.78,91
989,20240501,21,3,143186.52,30282.84,143
990,20240601,21,3,128533.35,34612.29,86
991,20240701,21,3,129682.26,27565.39,72
992,20240801,21,3,120645.42,25376.63,71
993,20240901,21,3,132256.95,30185.35,111
994,20241001,21,3,133932.26,39461.97,95
995,20241101,21,3,179141.23,40749.98,107
996,20241201,21,3,177991.03,44692.84,151
997,20250101,21,3,148874.85,33003.16,113
998,20250201,21,3,134747.0,29010.91,144
999,20250301,21,3,155452.76,31744.58,103
1000,20250401,21,3,133126.7,27152.19,133
1001,20250501,21,3,131060.68,27429.51,92
1002,20250601,21,3,146338.84,37073.54,109
1003,20250701,21,3,130461.74,32141.37,116
1004,20250801,21,3,124443.3,27207.47,79
1005,20250901,21,3,126176.64,30520.91,133
1006,20251001,21,3,153280.54,39451.77,122
1007,20251101,21,3,181578.56,43205.11,140
1008,20251201,21,3,187392.56,53442.95,105
1009,20220101,22,3,68322.18,15332.0,50
1010,20220201,22,3,66949.16,15271.36,62
1011,20220301,22,3,67700.82,14264.59,65
1012,20220401,22,3,67640.18,13636.53,53
1013,20220501,22,3,62172.26,13450.76,38
1014,20220601,22,3,67753.98,18614.34,55
1015,20220701,22,3,62843.51,12678.6,36
1016,20220801,22,3,53271.8,14233.8,36
1017,20220901,22,3,65557.92,18573.32,50
1018,20221001,22,3,58699.55,13568.0,39
1019,20221101,22,3,81858.41,23494.36,83
1020,20221201,22,3,82364.33,21701.98,48
1021,20230101,22,3,63786.53,12780.62,54
1022,20230201,22,3,69565.99,16224.19,56
1023,20230301,22,3,60742.76,16795.16,49
1024,20230401,22,3,66306.86,16897.12,41
1025,20230501,22,3,64250.64,16307.85,67
1026,20230601,22,3,66735.8,14880.5,41
1027,20230701,22,3,59006.47,16031.09,38
1028,20230801,22,3,62459.38,17747.74,60
1029,20230901,22,3,61338.78,13337.94,53
1030,20231001,22,3,63306.66,15467.37,44
1031,20231101,22,3,83380.85,18333.68,87
1032,20231201,22,3,74924.11,20899.35,71
1033,20240101,22,3,65437.78,16907.8,36
1034,20240201,22,3,70779.82,15456.85,63
1035,20240301,22,3,67813.16,13975.63,39
1036,20240401,22,3,64385.5,16497.67,43
1037,20240501,22,3,67066.2,16047.01,37
1038,20240601,22,3,69081.09,20143.24,40
1039,20240701,22,3,60772.52,15746.44,48
1040,20240801,22,3,63115.37,14463.07,42
1041,20240901,22,3,63729.28,17820.82,41
1042,20241001,22,3,68633.46,20300.0,44
1043,20241101,22,3,76640.01,17622.81,71
1044,20241201,22,3,75739.96,16969.5,69
1045,20250101,22,3,59473.25,12399.93,36
1046,20250201,22,3,71667.79,14574.16,50
1047,20250301,22,3,72092.61,21484.27,43
1048,20250401,22,3,68723.23,18163.8,48
1049,20250501,22,3,61440.41,17269.38,47
1050,20250601,22,3,64467.65,16561.86,43
1051,20250701,22,3,61780.92,18249.01,42
1052,20250801,22,3,63571.39,16465.22,43
1053,20250901,22,3,67661.38,14788.81,43
1054,20251001,22,3,60589.37,15939.24,59
1055,20251101,22,3,79642.38,22135.0,71
1056,20251201,22,3,77174.29,17693.43,50
1057,20220101,23,3,66677.43,19305.19,50
1058,20220201,23,3,69408.68,14147.44,46
1059,20220301,23,3,61817.68,12803.29,66
1060,20220401,23,3,70244.57,20468.31,51
1061,20220501,23,3,60237.13,13216.07,42
1062,20220601,23,3,71874.79,18177.17,74
1063,20220701,23,3,54592.06,14607.97,35
1064,20220801,23,3,57586.4,13672.58,47
1065,20220901,23,3,59336.08,14170.78,58
1066,20221001,23,3,72147.32,18911.48,63
1067,20221101,23,3,80791.45,21228.47,67
1068,20221201,23,3,72640.67,21233.53,49
1069,20230101,23,3,64967.97,16241.11,51
1070,20230201,23,3,68960.12,20378.09,50
1071,20230301,23,3,70815.13,14498.96,47
1072,20230401,23,3,66064.65,17182.66,57
1073,20230501,23,3,65770.66,13278.84,41
1074,20230601,23,3,66797.55,14112.96,46
1075,20230701,23,3,61810.19,12538.3,39
1076,20230801,23,3,56619.73,14495.21,31
1077,20230901,23,3,66105.46,14088.16,58
1078,20231001,23,3,62472.11,17259.53,42
1079,20231101,23,3,83346.75,19805.33,69
1080,20231201,23,3,81835.23,21124.94,83
1081,20240101,23,3,71458.84,17225.79,46
1082,20240201,23,3,72446.91,18131.99,49
1083,20240301,23,3,59508.21,13822.46,37
1084,20240401,23,3,67005.72,16775.19,38
1085,20240501,23,3,66856.32,14905.81,74
1086,20240601,23,3,70424.76,18484.2,43
1087,20240701,23,3,62321.72,16758.66,44
1088,20240801,23,3,59196.42,15604.5,55
1089,20240901,23,3,69718.89,17567.82,46
1090,20241001,23,3,59925.38,12934.1,43
1091,20241101,23,3,87226.8,21194.6,67
1092,20241201,23,3,81759.66,17177.87,50
1093,20250101,23,3,65162.13,16357.91,68
1094,20250201,23,3,72380.74,17079.28,43
1095,20250301,23,3,65264.39,17119.46,55
1096,20250401,23,3,67288.45,17323.34,72
1097,20250501,23,3,69554.4,14429.99,45
1098,20250601,23,3,69383.2,14078.52,41
1099,20250701,23,3,56154.94,11745.77,58
1100,20250801,23,3,52900.65,15336.66,55
1101,20250901,23,3,70748.42,16194.94,43
1102,20251001,23,3,70395.88,18962.36,41
1103,20251101,23,3,74886.24,16659.33,42
1104,20251201,23,3,70692.54,15091.16,50
1105,20220101,24,3,59415.77,16533.78,35
1106,20220201,24,3,66835.26,15710.14,42
1107,20220301,24,3,59504.47,14975.01,36
1108,20220401,24,3,72680.56,21311.36,47
1109,20220501,24,3,68924.13,18888.06,62
1110,20220601,24,3,62179.08,17339.38,54
1111,20220701,24,3,61912.52,13092.93,54
1112,20220801,24,3,61597.49,15455.16,44
1113,20220901,24,3,68161.56,14441.59,68
1114,20221001,24,3,69836.35,20716.06,43
1115,20221101,24,3,71151.49,15295.83,48
1116,20221201,24,3,72466.32,17097.17,47
1117,20230101,24,3,63774.93,16198.57,53
1118,20230201,24,3,62791.93,16003.36,63
1119,20230301,24,3,70049.85,14993.58,39
1120,20230401,24,3,63612.73,19010.32,45
1121,20230501,24,3,69658.46,18314.67,59
1122,20230601,24,3,69020.11,14389.84,49
1123,20230701,24,3,62682.67,13337.09,46
1124,20230801,24,3,53210.06,13957.08,34
1125,20230901,24,3,71162.23,14482.11,40
1126,20231001,24,3,69334.13,18396.18,60
1127,20231101,24,3,74242.72,20666.16,72
1128,20231201,24,3,72888.8,16958.02,40
1129,20240101,24,3,64284.47,16356.7,37
1130,20240201,24,3,60883.34,13020.34,34
1131,20240301,24,3,58925.69,12992.19,56
1132,20240401,24,3,61911.82,17118.75,39
1133,20240501,24,3,66050.04,17353.03,61
1134,20240601,24,3,59833.31,14384.2,37
1135,20240701,24,3,52571.53,15575.79,34
1136,20240801,24,3,52170.93,11503.28,37
1137,20240901,24,3,70416.29,20387.71,44
1138,20241001,24,3,62566.52,18547.17,66
1139,20241101,24,3,82184.12,21425.2,53
1140,20241201,24,3,86323.55,19877.49,65
1141,20250101,24,3,72069.98,15842.3,61
1142,20250201,24,3,65278.63,15644.08,72
1143,20250301,24,3,67307.7,14618.58,41
1144,20250401,24,3,60425.47,12196.35,48
1145,20250501,24,3,69219.04,20525.79,52
1146,20250601,24,3,59514.59,13315.23,34
1147,20250701,24,3,61459.37,14348.12,44
1148,20250801,24,3,59423.99,13707.28,64
1149,20250901,24,3,58915.23,16004.04,43
1150,20251001,24,3,60380.91,17157.06,49
1151,20251101,24,3,77452.09,18324.88,50
1152,20251201,24,3,71705.79,17845.68,71
1153,20220101,25,3,69065.5,16120.17,61
1154,20220201,25,3,65318.52,17561.95,42
1155,20220301,25,3,68018.83,17787.95,63
1156,20220401,25,3,62771.69,15039.2,65
1157,20220501,25,3,69112.19,18682.04,60
1158,20220601,25,3,68720.5,16693.15,42
1159,20220701,25,3,52492.58,13387.96,34
1160,20220801,25,3,56031.08,15415.2,34
1161,20220901,25,3,63667.07,14293.76,57
1162,20221001,25,3,67787.25,19111.12,67
